,證券代碼,年月日,開盤價(元),最低價(元),最高價(元),收盤價(元),成交量(千股),報酬率％,SMA,WMA,Momentum,Stoch K%,Stoch D%,RSI,MACD,LW R%,A/D oscillator,CCI
1389,Y9999 加權指數,2018-08-30,11153.97,11080.07,11186.05,11093.75,4462463,-0.0524,10874.397,10943.994727272726,402.7900000000009,82.33864640936847,61.220990483343414,66.47721209956057,-8.508818794026038,17.661353590631535,0.816003019437629,142.20975391051667
1390,Y9999 加權指數,2018-08-31,11037.26,10987.68,11063.94,11063.94,4458244,-0.2687,10911.695,10978.457090909089,364.89000000000124,76.63458410669543,67.15319225105657,63.14759181210028,-0.17529524439930544,23.365415893304576,-0.3908995541568241,74.95291715656042
1391,Y9999 加權指數,2018-09-03,11087.86,10952.85,11097.11,10964.22,4234197,-0.9013,10938.212,10988.007090909088,172.01999999999862,54.63970227384256,70.72054732023628,53.23673680299997,6.28340382381621,45.36029772615744,0.22993206710106767,43.10807347971619
1392,Y9999 加權指數,2018-09-04,10981.39,10956.49,11028.27,11021.38,4170510,0.5213,10961.13,11003.128545454545,217.17999999999847,60.39015707310027,72.95897435940795,57.486356772369476,12.126056818456785,39.60984292689973,0.8923098356088117,31.262087023788887
1393,Y9999 加權指數,2018-09-05,11042.41,10989.93,11058.06,10995.13,4513317,-0.2382,10980.223,11009.310363636365,132.0,54.07596276429407,74.03868887967153,54.93882712590692,16.82986138932915,45.924037235705924,0.5383825040364116,30.98168073362854
1394,Y9999 加權指數,2018-09-06,11016.92,10905.34,11016.92,10924.3,4796498,-0.6442,10986.34,10999.142545454544,114.94999999999891,37.038462463618146,71.73570679312874,48.49561595447259,19.40486668258181,62.961537536381854,0.19528589352931428,-41.4022925749145
1395,Y9999 加權指數,2018-09-07,10922.55,10807.56,10922.55,10846.99,5429698,-0.7077,10990.104,10973.806181818181,-55.219999999999345,10.417712489101513,66.68636173227944,42.45686856111811,19.23293228404458,89.58228751089848,-0.01521871467084097,-151.14830194231038
1396,Y9999 加權指數,2018-09-10,10869.8,10689.29,10877.72,10725.8,5324887,-1.1173,10972.463,10925.75090909091,-263.75,7.349625573717392,57.88777405288287,34.88974563218278,15.370930976424962,92.65037442628261,0.16308443453802374,-194.7328856549883
1397,Y9999 加權指數,2018-09-11,10723.0,10669.59,10765.42,10752.3,4711558,0.2471,10948.738,10885.72127272727,-347.27000000000044,16.014793013979645,49.88996461677175,37.59219947875554,9.786278270745282,83.98520698602036,0.41344046749453023,-144.82693971118917
1398,Y9999 加權指數,2018-09-12,10762.91,10667.25,10779.93,10722.57,4602769,-0.2765,10911.037999999999,10844.599818181818,-371.1800000000003,10.663068619892018,40.95627147876095,35.742908266221626,2.9180280710334356,89.33693138010798,0.2452076677316378,-108.45127494284039
1399,Y9999 加權指數,2018-09-13,10726.67,10701.25,10758.84,10727.23,4279561,0.0435,10874.386,10811.180181818181,-336.71000000000095,13.95338017028788,34.117744854852894,36.288756798725345,-4.327014343690438,86.04661982971213,0.6297968397291256,-84.30367525367433
1400,Y9999 加權指數,2018-09-14,10776.53,10770.47,10882.04,10868.14,4848643,1.3136,10854.806,10810.044545454544,-96.07999999999993,46.73382031359027,31.12766847554237,50.434960991172204,-9.17042683076992,53.26617968640972,1.3875593797615773,-13.537537170763581
1401,Y9999 加權指數,2018-09-17,10881.78,10806.73,10883.98,10828.61,4052796,-0.3637,10841.244999999999,10805.281636363636,-192.76999999999862,41.288605716332945,29.792558819791413,47.1703219255519,-12.864421325516771,58.71139428366705,0.20504854368932227,-3.923310385668414
1402,Y9999 加權指數,2018-09-18,10794.22,10750.81,10806.56,10760.21,4614731,-0.6317,10815.128,10790.548,-234.92000000000007,23.78649471610226,26.132192584091616,41.94973337293574,-16.706299028021554,76.21350528389775,-0.3955156950672841,-42.1126029983246
1403,Y9999 加權指數,2018-09-19,10808.5,10808.5,10882.75,10857.27,4940750,0.902,10801.342,10798.21018181818,-67.02999999999884,54.342665942174165,26.158862901879626,50.57443272444917,-18.852856835251142,45.657334057825835,1.650370370370382,47.316829799681415
1404,Y9999 加權指數,2018-09-20,10886.19,10814.54,10908.36,10831.41,4812017,-0.2382,10792.053,10803.67709090909,-15.579999999999927,64.30082256169226,28.88509891168703,48.44372913535312,-20.193906590965614,35.69917743830775,0.5445534001279078,71.06672715152513
1405,Y9999 加權指數,2018-09-21,10857.1,10835.84,10972.41,10972.41,5329716,1.3018,10804.595,10836.469272727274,246.61000000000058,100.0,37.84332766277688,58.92699457673491,-18.66418081359923,-0.0,1.0324375777989332,140.53225833809293
1406,Y9999 加權指數,2018-09-25,10959.56,10941.77,11003.49,10978.85,4454281,0.0587,10829.9,10868.152,226.5500000000011,92.67190102307892,46.375555207713035,59.346499706327116,-15.270013419067675,7.3280989769210825,0.5035644847699329,147.8221242737034
1407,Y9999 加權指數,2018-09-26,10974.08,10947.29,11007.35,10974.19,4424515,-0.0424,10852.089,10894.386545454545,251.6200000000008,90.24992649220823,53.7990685555359,58.86312750979098,-10.92472213150938,9.750073507791768,0.47452547452547855,126.52853960889786
1408,Y9999 加權指數,2018-09-27,10973.77,10961.27,11051.09,11034.19,4678006,0.5467,10883.251,10927.495818181818,306.96000000000095,95.16922021495552,62.24968371504225,63.15624936590789,-5.2289075548344925,4.830779785044481,0.856156757960364,120.03521872452475
1409,Y9999 加權指數,2018-09-28,11050.09,10966.96,11073.95,11006.34,4882600,-0.2524,10911.162,10949.875636363635,138.20000000000073,79.07718016958584,68.76206371497203,59.930565792265746,0.5823920971646315,20.922819830414163,0.37162351621646533,96.5943544094609
1410,Y9999 加權指數,2018-10-01,11014.19,11012.95,11062.43,11051.8,3999456,0.413,10929.528,10975.446181818183,223.1899999999987,93.1453859008475,73.40322027369777,63.327647012611585,6.885397986476428,6.8546140991524895,1.13358932902184,98.40146327853274
1411,Y9999 加權指數,2018-10-02,11048.89,10906.42,11064.34,10919.63,4364344,-1.1959,10938.63,10973.646545454545,159.42000000000007,52.24360958098628,74.4987206601631,49.71257534455687,11.041793463982533,47.75639041901372,0.07940729483283224,23.11308738043815
1412,Y9999 加權指數,2018-10-03,10918.74,10839.46,10926.73,10863.94,3933472,-0.51,10949.003,10960.066545454543,6.670000000000073,20.88528913166335,74.20860010171921,45.16642194588265,12.721182097743682,79.11471086833666,0.08135670906382868,-82.67810150661765
1413,Y9999 加權指數,2018-10-04,10826.19,10707.76,10826.19,10718.91,4190095,-1.335,10935.167,10918.231454545454,-112.5,3.0448674185531064,69.07882024935711,35.71552578989244,10.417131409102199,96.95513258144689,-0.31875369416532895,-178.63976865842298
1414,Y9999 加權指數,2018-10-05,10665.29,10446.94,10669.63,10517.12,5546633,-1.8826,10903.738,10842.22290909091,-455.28999999999905,11.192803942520895,63.768018387439966,26.985932393057965,2.493935924492292,88.8071960574791,-0.22129417576002938,-219.1328958598495
1415,Y9999 加權指數,2018-10-08,10467.85,10403.13,10507.83,10455.93,4568330,-0.5818,10852.09,10760.803272727271,-522.9200000000001,7.870963894934702,54.55511477693344,24.932671715406034,-9.517818554236465,92.1290361050653,-0.08872970391595805,-162.32640416102265
1416,Y9999 加權指數,2018-10-09,10464.39,10428.97,10503.1,10466.83,4697177,0.1042,10800.888,10690.756000000001,-507.3600000000006,9.495840911123786,46.23750876573793,26.046375413145018,-23.26693041602568,90.50415908887621,0.6363145824902121,-111.95518962568848
1417,Y9999 加權指數,2018-10-11,10272.04,9797.93,10272.04,9806.11,8106979,-6.3125,10684.08,10509.887272727274,-1228.08,0.6410557828247432,37.27662169479957,13.028178320337183,-47.87260473275406,99.35894421717526,-0.410854021218702,-177.27591479838432
1418,Y9999 加權指數,2018-10-12,9811.58,9740.76,10046.01,10045.81,5971925,2.4444,10585.242,10393.83818181818,-960.5300000000007,22.881209730045917,30.047820646308615,27.61219146347289,-74.05970710894832,77.11879026995409,0.7859131859131847,-133.67758607080646
1419,Y9999 加權指數,2018-10-15,9989.63,9890.47,9989.63,9901.12,4747150,-1.4403,10474.72,10269.452363636363,-1150.6799999999985,12.11562580274714,23.35166520962474,24.820675878649205,-102.00489416797286,87.88437419725285,-0.5665590964098465,-110.11715626088424
1420,Y9999 加權指數,2018-10-16,9891.97,9888.73,10011.19,9981.1,4364437,0.8078,10367.65,10179.70327272727,-938.5299999999988,18.158328170567714,15.852959436596766,29.215845147216505,-128.07855778825757,81.84167182943229,0.8988241058304659,-80.90033095693926
1421,Y9999 加權指數,2018-10-17,10048.43,9978.25,10127.01,9979.14,4428849,-0.0196,10273.601,10109.065090909093,-884.8000000000011,20.10000252957489,12.638598731455625,29.169411049487888,-151.35171595735488,79.8999974704251,0.9808416240924955,-53.550649203517786
1422,Y9999 加權指數,2018-10-18,9975.46,9919.79,10019.5,9953.73,3934317,-0.2546,10182.58,10050.906727272728,-765.1800000000003,19.620795445123065,12.512149362801596,28.516548728870276,-171.7099946895906,80.37920455487694,0.4047738441480387,-55.42751352515821
1423,Y9999 加權指數,2018-10-19,9879.47,9762.91,9919.26,9919.26,5105938,-0.3463,10102.615,10003.030363636362,-597.8600000000006,19.21689795127415,14.1293524160737,27.58592192786642,-189.3326557564859,80.78310204872585,-0.22046690118323803,-72.02311674444937
1424,Y9999 加權指數,2018-10-22,9871.3,9822.15,9984.15,9974.28,4612358,0.5547,10048.331000000002,9979.696727272727,-481.64999999999964,30.443114709218264,16.054383492743437,31.547814577585815,-203.0075362689341,69.55688529078175,0.40055555555555195,-49.871224474295396
1425,Y9999 加權指數,2018-10-23,9912.28,9775.2,9912.28,9775.2,4586506,-1.9959,9980.258,9930.036545454546,-691.6299999999992,4.5176692814230535,15.719054031392272,25.859706646908524,-216.2046744667882,95.48233071857695,-0.4522906332068867,-105.75868298956574
1426,Y9999 加權指數,2018-10-24,9774.29,9667.85,9809.19,9759.4,5256076,-0.1616,9909.515,9889.880545454544,-46.710000000000946,15.152518247570995,16.284721765036995,25.454983251490194,-228.16986283095392,84.847481752429,0.24048393943681723,-181.87841018652693
1427,Y9999 加權指數,2018-10-25,9622.95,9475.61,9622.95,9520.79,5692966,-2.4449,9880.983,9819.203272727274,-525.0199999999986,6.935830518882455,16.914199238642762,20.16048570654945,-242.02249188008594,93.06416948111755,-0.9260893172254566,-214.71936696299488
1428,Y9999 加權指數,2018-10-26,9570.19,9400.69,9629.07,9489.18,5138373,-0.332,9825.32,9747.966363636364,-411.9400000000005,12.183335169071459,15.844411782545317,19.56159236333133,-256.2846553528205,87.81666483092853,0.4741220772396848,-153.03356752833707
1429,Y9999 加權指數,2018-10-29,9515.43,9459.12,9554.35,9516.32,4694880,0.286,9786.84,9691.784545454546,-464.78000000000065,15.919980174027874,16.22484721967339,21.778350458613314,-269.03873347231297,84.08001982597213,0.6843431691693833,-109.1145566611782
1430,Y9999 加權指數,2018-10-30,9508.81,9481.66,9574.83,9526.11,4538617,0.1029,9741.341,9644.379090909091,-453.02999999999884,17.267870910893286,16.135801493705948,22.632908271794218,-279.4095956320054,82.7321290891067,0.6279918428678778,-80.84799719068465
1431,Y9999 加權指數,2018-10-31,9588.86,9588.86,9802.13,9802.13,5330499,2.8975,9723.64,9655.431636363635,-151.60000000000036,64.87290121361953,20.613091362110413,42.359686549718624,-282.7024775882791,35.12709878638047,1.2942279739297624,7.385423411755558
1432,Y9999 加權指數,2018-11-01,9812.2,9742.61,9869.59,9844.74,5494351,0.4347,9712.741,9677.449818181818,-74.52000000000044,76.10633119665442,26.261644937263547,44.77494985691081,-280.06224656786287,23.89366880334557,0.5312647661049077,55.82658129122604
1433,Y9999 加權指數,2018-11-02,9871.4,9817.29,9906.59,9906.59,6166533,0.6283,9711.473999999998,9712.69509090909,-67.69000000000051,86.70688650464477,33.01064379260061,48.27085100552253,-272.2165614125453,13.293113495355225,0.6926091825308048,81.9338708309416
1434,Y9999 加權指數,2018-11-05,9856.85,9786.25,9889.81,9889.81,4881248,-0.1694,9703.026999999998,9745.11981818182,114.60999999999876,95.60781094235595,39.52711341591438,47.36697589728905,-261.1667607246051,4.392189057644047,-0.16203167246041655,78.3844343424567
1435,Y9999 加權指數,2018-11-06,9888.41,9782.86,9899.97,9824.95,4909283,-0.6558,9708.002,9767.287636363635,65.55000000000109,83.86242340383485,47.46158882815556,43.841247504366244,-249.12748284835013,16.137576596165147,0.08675604132866503,67.70254030350691
1436,Y9999 加權指數,2018-11-07,9818.15,9817.95,9912.53,9908.35,4947603,0.8489,9722.897,9803.714545454546,387.5599999999995,99.18333854329472,55.86467085772792,49.239415608835145,-235.20072846273652,0.816661456705281,0.925988581095369,76.32513143160261
1437,Y9999 加權指數,2018-11-08,9958.47,9938.55,10014.42,9945.31,5069149,0.373,9765.348999999998,9844.153272727272,456.1299999999992,88.73934792172443,64.04502259801214,51.53342244978478,-219.69525859525996,11.260652078275568,1.3980492948464294,98.57160600409466
1438,Y9999 加權指數,2018-11-09,9921.78,9798.45,9921.78,9830.01,4442314,-1.1593,9799.432,9855.909818181819,313.6900000000005,66.79092382495946,69.50578146360093,44.55413692472808,-205.35191702600463,33.20907617504053,-0.19078894024161883,36.88907114315488
1439,Y9999 加權指數,2018-11-12,9806.8,9764.46,9875.84,9831.21,4124137,0.0122,9830.920999999998,9861.687636363638,305.09999999999854,65.61115699376813,74.47489914557495,44.64083728900527,-192.001692769747,34.38884300623186,0.41147423235769,6.511733344726127
1440,Y9999 加權指數,2018-11-13,9727.17,9616.16,9777.35,9775.84,5100040,-0.5632,9855.894,9851.672909090908,-26.289999999999054,43.93740013159127,77.14185206764475,41.32766930643017,-180.41956133673375,56.06259986840874,-0.33413983497734717,-152.13974504879053
1441,Y9999 加權指數,2018-11-14,9799.69,9763.89,9823.25,9791.88,4771348,0.1641,9854.869,9840.034,-52.86000000000058,44.12193039722775,75.06675498600558,42.69659194911349,-169.88566919264306,55.87806960277224,0.798685983827483,-75.85258398827975
1442,Y9999 加權指數,2018-11-15,9806.58,9755.12,9844.39,9826.46,4542438,0.3531,9853.041000000001,9834.868727272727,-80.13000000000102,52.804700446944,72.73659191103454,45.72968692106989,-159.622089651573,47.195299553056,0.5882155259325756,-49.0012981870487
1443,Y9999 加權指數,2018-11-16,9819.05,9770.87,9851.29,9797.09,4804811,-0.2989,9842.091,9824.695818181819,-92.71999999999935,45.43012102646517,68.60891536321657,43.55412571638174,-150.1707407785908,54.56987897353483,0.3087540412832843,-42.883967384314886
1444,Y9999 加權指數,2018-11-19,9795.47,9779.4,9836.02,9828.69,4034353,0.3225,9835.979000000001,9822.259272727273,3.7399999999997817,53.36463616732801,64.38459788571379,46.591670559941456,-140.8775086395669,46.635363832671985,0.6875662310137715,-24.378717407070514
1445,Y9999 加權指數,2018-11-20,9788.95,9726.8,9800.03,9743.99,3958878,-0.8618,9827.882999999998,9805.534,-164.36000000000058,32.097122482800145,59.20806779361031,40.15598782513762,-133.20079828378275,67.90287751719985,-0.3913696572442894,-94.38538071535314
1446,Y9999 加權指數,2018-11-21,9698.52,9632.47,9753.69,9741.52,4168359,-0.0253,9811.2,9789.831636363637,-203.78999999999905,31.476924622106292,52.437426401491464,39.97706395963428,-126.67553415088231,68.5230753778937,0.08001979871308888,-134.12248365757304
1447,Y9999 加權指數,2018-11-22,9769.33,9702.77,9792.99,9714.71,4054665,-0.2752,9788.140000000001,9772.287999999999,-115.30000000000109,32.2459263137226,46.78808424069128,37.93836135239262,-121.35305805718156,67.7540736862774,0.5704943471514046,-74.63670077454293
1448,Y9999 加權指數,2018-11-23,9730.64,9654.91,9738.8,9667.3,3712052,-0.488,9771.868999999999,9750.31709090909,-163.90999999999985,19.693468884781023,42.078338746673445,34.483107128234586,-117.54328989026808,80.30653111521897,0.2871617594468985,-121.4422837868708
1449,Y9999 加權指數,2018-11-26,9679.98,9679.98,9847.35,9765.36,3938988,1.0143,9765.284,9749.133636363636,-10.479999999999563,63.454259345893796,41.862648981886004,45.82271635117591,-113.04897712578234,36.545740654106204,1.0757602915695779,7.520066089572763
1450,Y9999 加權指數,2018-11-27,9728.95,9688.74,9781.4,9778.62,4333008,0.1358,9765.562000000002,9751.558363636364,-13.2599999999984,66.79005575358762,44.147914544085644,47.195878251574484,-107.89198732910245,33.209944246412384,0.17310597884738915,-25.084268764588053
1451,Y9999 加權指數,2018-11-28,9774.03,9767.14,9890.89,9884.31,5413428,1.0808,9774.805,9773.148909090907,57.850000000000364,97.45375744911388,49.48109724927426,56.87582890491171,-100.6578524478442,2.546242550886124,0.9072323232323121,129.13323459683372
1452,Y9999 加權指數,2018-11-29,9959.87,9885.36,10001.85,9885.36,5863859,0.0106,9780.695,9793.249818181817,88.27000000000044,68.46337105419907,51.04696430999976,56.962917449860896,-92.25485682940571,31.536628945800928,1.0090136492402875,175.74792170786986
